timestamp,edges_intersection_rate,lci_intersection_rate,median_intersection_rate,uci_intersection_rate,matched_paths,total_paths
20191107,0.9951708755209202,0.9453918325812483,0.9951708755209202,1.0,2689.0,2720.0
20191110,0.9797636825121561,0.9324575731210012,0.9797636825121561,0.9992305710562526,2681.5,2737.0
20191111,0.9979338491564606,0.9674152191282218,0.9979338491564606,1.0,2762.0,2789.5
20191113,0.9430709721391569,0.8957723104816698,0.9430709721391569,0.9946617534124874,2636.5,2767.5
20191118,0.760169382896648,0.648918319833187,0.760169382896648,0.8367942272674467,1990.0,2670.5
20200127,0.7323308265655946,0.6421538957797837,0.7323308265655946,0.8147239347588574,2069.5,2860.5
20200128,0.99595718537039,0.9604609398305668,0.99595718537039,1.0,3162.0,3177.0
20200129,0.9965502724120852,0.9658041864953909,0.9965502724120852,1.0,3073.0,3089.0
20200130,0.9855174922743768,0.95070045855881,0.9855174922743768,0.9978063386276702,3124.5,3207.5
20200202,0.951425278999142,0.9027558677492534,0.951425278999142,0.9825397910718574,2987.0,3141.5
20200203,0.994133017085117,0.9308265313882476,0.994133017085117,1.0,2710.5,2781.5
20200205,0.9893120967426381,0.9440862522103529,0.9893120967426381,0.9996144870105864,2630.5,2678.0
20200210,0.9604209995221145,0.9021145019184934,0.9604209995221145,0.998432869706529,2572.5,2697.0
20200211,0.9993542469080465,0.9629929454778373,0.9993542469080465,1.0,2763.5,2773.5
20200212,1.0,0.9613589007295884,1.0,1.0,2668.0,2673.5
20200213,1.0,0.9601715205061082,1.0,1.0,2682.0,2734.5
20200216,0.9850104317124058,0.9397743700804235,0.9850104317124058,1.0,2747.5,2806.0
20200217,0.9984112765668531,0.9629628211806608,0.9984112765668531,1.0,2734.0,2750.5
20200219,0.9900634106960924,0.9406774625328069,0.9900634106960924,1.0,2683.0,2723.5
20200224,0.9557534910602755,0.8907542184535312,0.9557534910602755,0.9968388182626284,2662.0,2800.0
20200225,0.999297514053409,0.9520423700073282,0.999297514053409,1.0,2730.0,2759.0
20200226,0.9974824820587944,0.9641019726309635,0.9974824820587944,1.0,2717.5,2739.5
20200227,0.9983996435305837,0.9671674613039585,0.9983996435305837,1.0,2790.0,2790.0
20200301,0.962235172017049,0.9043217363549314,0.962235172017049,0.9980405242592291,2650.5,2764.5
