timestamp,edges_intersection_rate,matched_paths,total_paths
20200923,0.9575139428169746,15670114,16365416
20200924,0.9687956866630072,15864817,16375813
20200927,0.9027317951818224,14520069,16084588
20200928,0.9654191317551795,15533617,16090024
20200930,0.8034850951652733,12926604,16088169
20201005,0.6807957730742654,10961987,16101726
20201006,0.957050257947808,15421459,16113531
20201007,0.9630974511176782,15518865,16113494
20201008,0.9830331340900297,15840070,16113465
20201011,0.9035637904943326,14558171,16111946
20201012,0.962615861831424,15499773,16101722
20201014,0.892924209659437,14388103,16113465
20201019,0.8042533039286702,12959371,16113544
20201020,0.9667825253455488,15558873,16093457
20201021,0.9699640055717058,17328664,17865265
20201022,0.9643248782528827,17239448,17877220
20201025,0.842659769926363,13569732,16103453
20201026,0.963818844245314,15515123,16097551
20201102,0.7261572605565302,11706273,16120851
20201103,0.9536370065811421,15364947,16111945
20201104,0.9772040394338521,15733158,16100177
20201105,0.9432180223121083,15198537,16113493
20201108,0.807142422344638,12968007,16066566
20201109,0.860678276125159,13817805,16054553
20201117,0.8596804657392542,13802163,16054992
20201118,0.8926366626740808,15931107,17847247
20201119,0.49830108241910265,8893302,17847246
20201122,0.7026124287220112,12547427,17858248
20201123,0.9346745419153693,16679685,17845447
20201201,0.7378581754583219,13175003,17855739
20201202,0.9639384779044746,18934604,19642959
20201203,0.9118835265702082,17901108,19630915
20201206,0.8940623369333685,15960099,17851215
20201207,0.9317854481789493,18293084,19632292
20201215,0.8457373145481989,15115441,17872501
20201216,0.9506849044832076,18698277,19668217
20201220,0.8430208283761814,16580999,19668552
20201221,0.9475829177284629,18637365,19668321
20201229,0.5435711409487609,9713962,17870636
20201230,0.9289653473338296,17959714,19333029
20210103,0.6948617597697127,13670367,19673506
20210104,0.9514375084122213,20358327,21397440
20210112,0.7998477715511425,17114174,21396789
20210113,0.9877086443693491,21190804,21454509
20210117,0.715431921913335,15377395,21493862
20210126,0.5971178279011038,12842529,21507529
20210127,0.951663933356835,22131019,23255078
20210131,0.8823924604972562,20532684,23269333
20210209,0.8389349883973755,19458889,23194752
20210210,0.7099712553360955,17698238,24928105
20210214,0.9088558388936425,22679814,24954248
20210223,0.6486767860263031,16182604,24947099
20210224,0.9815202255397,27949820,28476051
20210228,0.9265820684828716,26384644,28475237
20210309,0.8813547380518193,23530333,26697914
20210310,0.9522618339079045,28695520,30134065
20210314,0.9064796217036161,25715992,28369079
20210323,0.5747936222245282,16317792,28388958
20210324,0.9641670362882582,32580473,33791316
20210328,0.8915890418017296,30142845,33808003
20210406,0.6987236727454912,24837035,35546291
20210407,0.9361205459879262,36574387,39070168
20210411,0.8885751170980124,33166762,37325783
20210420,0.6105361808328533,22825259,37385596
20210421,0.8798116052285984,34785466,39537403
20210425,0.8944396395784784,35361808,39535153
20210504,0.6877080272034882,27173725,39513462
20210505,0.9562324056199962,41602263,43506435
20210509,0.8723465763329379,37520653,43011177
20210518,0.7410011899450514,31929908,43090225
20210519,0.9117714657152658,41979656,46041862
20210523,0.81306450294696,37455414,46066965
20210601,0.6962340792010171,31039844,44582483
20210602,0.8748926259423241,42830393,48955028
20210606,0.8111664086178749,38517880,47484560
20210615,0.6836449232780161,33509007,49015221
20210616,0.9520605546832844,49424331,51913012
20210620,0.8051261800126409,41826454,51950185
20210629,0.8030262647371675,42931134,53461681
20210630,0.9369227402072892,52752542,56304047
20210704,0.8713243629054486,49021783,56261233
20210713,0.6649815000344457,37481123,56364159
20210714,0.9427249387598369,58697325,62263469
20210718,0.9229551705202995,57445063,62240361
20210727,0.6396980985843843,39446918,61664898
20210728,0.9143833886780757,61790488,67576127
20210801,0.8634600649031894,59339541,68722971
20210810,0.6527867384165554,45683315,69981990
20210811,0.9444887931896603,71493542,75695490
20210815,0.7118014061474539,53875185,75688506
20210824,0.789828660760305,60608394,76736129
20210825,0.8731803785275828,74165651,84937377
20210829,0.782407572406999,66496027,84988987
20210907,0.7602182909088168,65556322,86233550
20210908,0.9315611089044361,86715534,93086254
20210912,0.8445354567467074,77603864,91889409
20210921,0.6430978943543264,61756094,96029072
20210926,0.8982543965253579,87044568,96904138
20211010,0.5923215418097495,51873178,87576045
20220222,0.5964297731827783,42617930,71455068
20220227,0.783756178942823,126609061,161541388
20220308,0.7188042738661403,124131665,172691885
20220313,0.8729453076698266,152670991,174891817
20220322,0.7414646919303222,129371211,174480609
